-0.00 -0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -0.00
-0.00 -0.00 -0.00 0.00 -0.00 0.00 0.00 0.00 0.00 -0.00 0.00 -0.00 -0.00
-0.00 -0.00 -0.00 0.00 -0.00 0.00 0.00 0.00 0.00 -0.00 0.00 -0.00 -0.00
-0.00 -0.00 -0.01 0.02 -0.01 0.00 0.00 0.00 0.00 -0.01 0.02 -0.01 -0.00
-0.00 -0.00 -0.02 0.04 -0.02 0.00 0.00 0.00 0.00 -0.02 0.04 -0.02 -0.00
-0.00 -0.00 -0.03 0.07 -0.04 0.00 0.00 0.00 0.00 -0.03 0.07 -0.04 -0.00
-0.00 -0.00 -0.06 0.12 -0.06 0.00 0.00 0.00 0.00 -0.06 0.12 -0.06 -0.00
-0.00 -0.00 -0.09 0.19 -0.10 0.00 0.00 0.00 0.00 -0.09 0.19 -0.10 -0.00
-0.00 -0.00 -0.13 0.28 -0.15 0.00 0.00 0.00 0.00 -0.13 0.28 -0.15 -0.00
-0.00 -0.00 -0.18 0.39 -0.20 0.00 0.00 0.00 0.00 -0.18 0.39 -0.20 -0.00
-0.00 -0.00 -0.25 0.52 -0.27 0.00 0.00 0.00 0.00 -0.25 0.52 -0.27 -0.00
-0.00 -0.00 -0.32 0.68 -0.36 0.00 0.00 0.00 0.00 -0.32 0.68 -0.36 -0.00
-0.00 -0.00 -0.41 0.87 -0.45 0.00 0.00 0.00 0.00 -0.41 0.87 -0.45 -0.00
-0.00 -0.00 -0.51 1.08 -0.57 0.00 0.00 0.00 0.00 -0.51 1.08 -0.57 -0.00
-0.00 -0.00 -0.63 1.32 -0.69 0.00 0.00 0.00 0.00 -0.63 1.32 -0.69 -0.00
-0.00 -0.00 -0.75 1.59 -0.83 0.00 0.00 0.00 0.00 -0.75 1.59 -0.83 -0.00
-0.00 -0.00 -0.90 1.88 -0.99 0.00 0.00 0.00 0.00 -0.90 1.88 -0.99 -0.00
-0.00 -0.00 -1.05 2.21 -1.16 0.00 0.00 0.00 0.00 -1.05 2.21 -1.16 -0.00
-0.00 -0.00 -1.22 2.57 -1.35 0.00 0.00 0.00 0.00 -1.22 2.57 -1.35 -0.00
-0.00 -0.00 -1.40 2.95 -1.55 0.00 0.00 0.00 0.00 -1.40 2.95 -1.55 -0.00
-0.00 -0.00 -1.60 3.37 -1.77 0.00 0.00 0.00 0.00 -1.60 3.37 -1.77 -0.00
-0.00 -0.00 -1.81 3.81 -2.00 0.00 0.00 0.00 0.00 -1.81 3.81 -2.00 -0.00
-0.00 -0.00 -2.04 4.28 -2.25 0.00 0.00 0.00 0.00 -2.04 4.28 -2.25 -0.00
-0.00 -0.00 -2.27 4.78 -2.51 0.00 0.00 0.00 0.00 -2.27 4.78 -2.51 -0.00
-0.00 -0.00 -2.52 5.31 -2.78 0.00 0.00 0.00 0.00 -2.52 5.31 -2.78 -0.00
-0.00 -0.00 -2.79 5.86 -3.07 0.00 0.00 0.00 0.00 -2.79 5.86 -3.07 -0.00
-0.00 -0.00 -3.06 6.43 -3.37 0.00 0.00 0.00 0.00 -3.06 6.43 -3.37 -0.00
-0.00 -0.00 -3.34 7.03 -3.69 0.00 0.00 0.00 0.00 -3.34 7.03 -3.69 -0.00
-0.00 -0.00 -3.64 7.65 -4.01 0.00 0.00 0.00 0.00 -3.64 7.65 -4.01 -0.00
-0.00 -0.00 -3.94 8.30 -4.35 0.00 0.00 0.00 0.00 -3.94 8.30 -4.35 -0.00
-0.00 -0.00 -4.26 8.96 -4.70 0.00 0.00 0.00 0.00 -4.26 8.96 -4.70 -0.00
-0.00 -0.00 -4.58 9.64 -5.05 0.00 0.00 0.00 0.00 -4.58 9.64 -5.05 -0.00
-0.00 -0.00 -4.91 10.33 -5.42 0.00 0.00 0.00 0.00 -4.91 10.33 -5.42 -0.00
-0.00 -0.00 -5.25 11.04 -5.79 0.00 0.00 0.00 0.00 -5.25 11.04 -5.79 -0.00
-0.00 -0.00 -5.59 11.76 -6.17 0.00 0.00 0.00 0.00 -5.59 11.76 -6.17 -0.00
-0.00 -0.00 -5.94 12.50 -6.55 0.00 0.00 0.00 0.00 -5.94 12.50 -6.55 -0.00
-0.00 -0.00 -6.30 13.24 -6.94 0.00 0.00 0.00 0.00 -6.30 13.24 -6.94 -0.00
-0.00 -0.00 -6.65 13.99 -7.34 0.00 0.00 0.00 0.00 -6.65 13.99 -7.34 -0.00
-0.00 -0.00 -7.01 14.75 -7.74 0.00 0.00 0.00 0.00 -7.01 14.75 -7.74 -0.00
-0.00 -0.00 -7.38 15.51 -8.13 0.00 0.00 0.00 0.00 -7.38 15.51 -8.13 -0.00
-0.00 -0.00 -7.74 16.27 -8.53 0.00 0.00 0.00 0.00 -7.74 16.27 -8.53 -0.00
-0.00 -0.00 -8.10 17.03 -8.93 0.00 0.00 0.00 0.00 -8.10 17.03 -8.93 -0.00
-0.00 -0.00 -8.46 17.79 -9.33 0.00 0.00 0.00 0.00 -8.46 17.79 -9.33 -0.00
-0.00 -0.00 -8.82 18.55 -9.73 0.00 0.00 0.00 0.00 -8.82 18.55 -9.73 -0.00
-0.00 -0.00 -9.18 19.30 -10.12 0.00 0.00 0.00 0.00 -9.18 19.30 -10.12 -0.00
-0.00 -0.00 -9.53 20.05 -10.51 0.00 0.00 0.00 0.00 -9.53 20.05 -10.51 -0.00
-0.00 -0.00 -9.88 20.78 -10.90 0.00 0.00 0.00 0.00 -9.88 20.78 -10.90 -0.00
-0.00 -0.00 -10.23 21.50 -11.28 0.00 0.00 0.00 0.00 -10.23 21.50 -11.28 -0.00
-0.00 -0.00 -10.56 22.21 -11.65 0.00 0.00 0.00 0.00 -10.56 22.21 -11.65 -0.00
-0.00 -0.00 -10.89 22.91 -12.01 0.00 0.00 0.00 0.00 -10.89 22.91 -12.01 -0.00
-0.00 -0.00 -11.22 23.59 -12.37 0.00 0.00 0.00 0.00 -11.22 23.59 -12.37 -0.00
-0.00 -0.00 -11.53 24.25 -12.72 0.00 0.00 0.00 0.00 -11.53 24.25 -12.72 -0.00
-0.00 -0.00 -11.84 24.89 -13.05 0.00 0.00 0.00 0.00 -11.84 24.89 -13.05 -0.00
-0.00 -0.00 -12.13 25.51 -13.38 0.00 0.00 0.00 0.00 -12.13 25.51 -13.38 -0.00
-0.00 -0.00 -12.42 26.11 -13.69 0.00 0.00 0.00 0.00 -12.42 26.11 -13.69 -0.00
-0.00 -0.00 -12.69 26.69 -14.00 0.00 0.00 0.00 0.00 -12.69 26.69 -14.00 -0.00
-0.00 -0.00 -12.95 27.24 -14.28 0.00 0.00 0.00 0.00 -12.95 27.24 -14.28 -0.00
-0.00 -0.00 -13.20 27.76 -14.56 0.00 0.00 0.00 0.00 -13.20 27.76 -14.56 -0.00
-0.00 -0.00 -13.44 28.26 -14.82 0.00 0.00 0.00 0.00 -13.44 28.26 -14.82 -0.00
-0.00 -0.00 -13.66 28.73 -15.07 0.00 0.00 0.00 0.00 -13.66 28.73 -15.07 -0.00
-0.00 -0.00 -13.87 29.18 -15.30 0.00 0.00 0.00 0.00 -13.87 29.18 -15.30 -0.00
-0.00 -0.00 -14.07 29.59 -15.52 0.00 0.00 0.00 0.00 -14.07 29.59 -15.52 -0.00
-0.00 -0.00 -14.25 29.98 -15.72 0.00 0.00 0.00 0.00 -14.25 29.98 -15.72 -0.00
-0.00 -0.00 -14.42 30.33 -15.91 0.00 0.00 0.00 0.00 -14.42 30.33 -15.91 -0.00
-0.00 -0.00 -14.58 30.66 -16.08 0.00 0.00 0.00 0.00 -14.58 30.66 -16.08 -0.00
-0.00 -0.00 -14.72 30.96 -16.24 0.00 0.00 0.00 0.00 -14.72 30.96 -16.24 -0.00
-0.00 -0.00 -14.85 31.23 -16.38 0.00 0.00 0.00 0.00 -14.85 31.23 -16.38 -0.00
-0.00 -0.00 -14.96 31.47 -16.50 0.00 0.00 0.00 0.00 -14.96 31.47 -16.50 -0.00
-0.00 -0.00 -15.06 31.68 -16.61 0.00 0.00 0.00 0.00 -15.06 31.68 -16.61 -0.00
-0.00 -0.00 -15.15 31.86 -16.71 0.00 0.00 0.00 0.00 -15.15 31.86 -16.71 -0.00
-0.00 -0.00 -15.23 32.02 -16.79 0.00 0.00 0.00 0.00 -15.23 32.02 -16.79 -0.00
-0.00 -0.00 -15.29 32.16 -16.86 0.00 0.00 0.00 0.00 -15.29 32.16 -16.86 -0.00
-0.00 -0.00 -15.34 32.27 -16.92 0.00 0.00 0.00 0.00 -15.34 32.27 -16.92 -0.00
-0.00 -0.00 -15.39 32.35 -16.97 0.00 0.00 0.00 0.00 -15.39 32.35 -16.97 -0.00
-0.00 -0.00 -15.42 32.42 -17.00 0.00 0.00 0.00 0.00 -15.42 32.42 -17.00 -0.00
-0.00 -0.00 -15.44 32.47 -17.03 0.00 0.00 0.00 0.00 -15.44 32.47 -17.03 -0.00
-0.00 -0.00 -15.46 32.51 -17.05 0.00 0.00 0.00 0.00 -15.46 32.51 -17.05 -0.00
