0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 -0.00 0.00 -0.00 0.00 0.00 0.00 0.00 -0.00 0.00 -0.00 0.00
0.00 0.00 -0.00 0.00 -0.00 0.00 0.00 0.00 0.00 -0.00 0.00 -0.00 0.00
0.00 0.00 -0.00 0.00 -0.00 0.00 0.00 0.00 0.00 -0.00 0.00 -0.00 0.00
0.00 0.00 -0.00 0.00 -0.00 0.00 0.00 0.00 0.00 -0.00 0.00 -0.00 0.00
-0.00 -0.00 0.00 -0.00 0.00 -0.00 -0.00 -0.00 -0.00 0.00 -0.00 0.00 -0.00
-0.00 -0.00 0.00 -0.00 0.00 -0.00 -0.00 -0.00 -0.00 0.00 -0.00 0.00 -0.00
0.00 0.00 -0.00 0.00 -0.00 0.00 0.00 0.00 0.00 -0.00 0.00 -0.00 0.00
0.00 0.00 -0.00 0.00 -0.00 0.00 0.00 0.00 0.00 -0.00 0.00 -0.00 0.00
0.00 0.00 -0.00 0.00 -0.00 0.00 0.00 0.00 0.00 -0.00 0.00 -0.00 0.00
0.00 0.00 -0.00 0.00 -0.00 0.00 0.00 0.00 0.00 -0.00 0.00 -0.00 0.00
0.00 0.00 -0.00 0.01 -0.00 0.00 0.00 0.00 0.00 -0.00 0.01 -0.00 0.00
0.00 0.00 -0.00 0.01 -0.00 0.00 0.00 0.00 0.00 -0.00 0.01 -0.00 0.00
0.00 0.00 -0.00 0.01 -0.01 0.00 0.00 0.00 0.00 -0.00 0.01 -0.01 0.00
-0.00 -0.00 0.01 -0.01 0.01 -0.00 -0.00 -0.00 -0.00 0.01 -0.01 0.01 -0.00
0.00 0.00 -0.01 0.02 -0.01 0.00 0.00 0.00 0.00 -0.01 0.02 -0.01 0.00
-0.00 -0.00 0.01 -0.02 0.01 -0.00 -0.00 -0.00 -0.00 0.01 -0.02 0.01 -0.00
-0.00 -0.00 0.01 -0.02 0.01 -0.00 -0.00 -0.00 -0.00 0.01 -0.02 0.01 -0.00
-0.00 -0.00 0.01 -0.02 0.01 -0.00 -0.00 -0.00 -0.00 0.01 -0.02 0.01 -0.00
-0.00 -0.00 0.01 -0.03 0.02 -0.00 -0.00 -0.00 -0.00 0.01 -0.03 0.02 -0.00
0.00 0.00 -0.02 0.03 -0.02 0.00 0.00 0.00 0.00 -0.02 0.03 -0.02 0.00
0.00 0.00 -0.02 0.04 -0.02 0.00 0.00 0.00 0.00 -0.02 0.04 -0.02 0.00
-0.00 -0.00 0.02 -0.04 0.02 -0.00 -0.00 -0.00 -0.00 0.02 -0.04 0.02 -0.00
0.00 0.00 -0.02 0.05 -0.02 0.00 0.00 0.00 0.00 -0.02 0.05 -0.02 0.00
-0.00 -0.00 0.03 -0.05 0.03 -0.00 -0.00 -0.00 -0.00 0.03 -0.05 0.03 -0.00
0.00 0.00 -0.03 0.06 -0.03 0.00 0.00 0.00 0.00 -0.03 0.06 -0.03 0.00
0.00 0.00 -0.03 0.06 -0.03 0.00 0.00 0.00 0.00 -0.03 0.06 -0.03 0.00
0.00 0.00 -0.03 0.07 -0.04 0.00 0.00 0.00 0.00 -0.03 0.07 -0.04 0.00
0.00 0.00 -0.04 0.08 -0.04 0.00 0.00 0.00 0.00 -0.04 0.08 -0.04 0.00
0.00 0.00 -0.04 0.09 -0.04 0.00 0.00 0.00 0.00 -0.04 0.09 -0.04 0.00
0.00 0.00 -0.04 0.09 -0.05 0.00 0.00 0.00 0.00 -0.04 0.09 -0.05 0.00
0.00 0.00 -0.05 0.10 -0.05 0.00 0.00 0.00 0.00 -0.05 0.10 -0.05 0.00
0.00 0.00 -0.05 0.11 -0.06 0.00 0.00 0.00 0.00 -0.05 0.11 -0.06 0.00
0.00 0.00 -0.06 0.12 -0.06 0.00 0.00 0.00 0.00 -0.06 0.12 -0.06 0.00
0.00 0.00 -0.06 0.12 -0.07 0.00 0.00 0.00 0.00 -0.06 0.12 -0.07 0.00
0.00 0.00 -0.06 0.13 -0.07 0.00 0.00 0.00 0.00 -0.06 0.13 -0.07 0.00
0.00 0.00 -0.07 0.14 -0.07 0.00 0.00 0.00 0.00 -0.07 0.14 -0.07 0.00
0.00 0.00 -0.07 0.15 -0.08 0.00 0.00 0.00 0.00 -0.07 0.15 -0.08 0.00
0.00 0.00 -0.08 0.16 -0.08 0.00 0.00 0.00 0.00 -0.08 0.16 -0.08 0.00
0.00 0.00 -0.08 0.17 -0.09 0.00 0.00 0.00 0.00 -0.08 0.17 -0.09 0.00
0.00 0.00 -0.09 0.18 -0.09 0.00 0.00 0.00 0.00 -0.09 0.18 -0.09 0.00
0.00 0.00 -0.09 0.19 -0.10 0.00 0.00 0.00 0.00 -0.09 0.19 -0.10 0.00
0.00 0.00 -0.10 0.20 -0.11 0.00 0.00 0.00 0.00 -0.10 0.20 -0.11 0.00
0.00 0.00 -0.10 0.21 -0.11 0.00 0.00 0.00 0.00 -0.10 0.21 -0.11 0.00
0.00 0.00 -0.10 0.22 -0.12 0.00 0.00 0.00 0.00 -0.10 0.22 -0.12 0.00
0.00 0.00 -0.11 0.23 -0.12 0.00 0.00 0.00 0.00 -0.11 0.23 -0.12 0.00
0.00 0.00 -0.11 0.24 -0.13 0.00 0.00 0.00 0.00 -0.11 0.24 -0.13 0.00
0.00 0.00 -0.12 0.25 -0.13 0.00 0.00 0.00 0.00 -0.12 0.25 -0.13 0.00
0.00 0.00 -0.12 0.26 -0.14 0.00 0.00 0.00 0.00 -0.12 0.26 -0.14 0.00
0.00 0.00 -0.13 0.27 -0.14 0.00 0.00 0.00 0.00 -0.13 0.27 -0.14 0.00
0.00 0.00 -0.14 0.28 -0.15 0.00 0.00 0.00 0.00 -0.14 0.28 -0.15 0.00
0.00 0.00 -0.14 0.29 -0.15 0.00 0.00 0.00 0.00 -0.14 0.29 -0.15 0.00
0.00 0.00 -0.15 0.31 -0.16 0.00 0.00 0.00 0.00 -0.15 0.31 -0.16 0.00
0.00 0.00 -0.15 0.32 -0.17 0.00 0.00 0.00 0.00 -0.15 0.32 -0.17 0.00
0.00 0.00 -0.16 0.33 -0.17 0.00 0.00 0.00 0.00 -0.16 0.33 -0.17 0.00
0.00 0.00 -0.16 0.34 -0.18 0.00 0.00 0.00 0.00 -0.16 0.34 -0.18 0.00
0.00 0.00 -0.17 0.35 -0.18 0.00 0.00 0.00 0.00 -0.17 0.35 -0.18 0.00
0.00 0.00 -0.17 0.36 -0.19 0.00 0.00 0.00 0.00 -0.17 0.36 -0.19 0.00
0.00 0.00 -0.17 0.37 -0.19 0.00 0.00 0.00 0.00 -0.17 0.37 -0.19 0.00
0.00 0.00 -0.18 0.38 -0.20 0.00 0.00 0.00 0.00 -0.18 0.38 -0.20 0.00
0.00 0.00 -0.18 0.39 -0.20 0.00 0.00 0.00 0.00 -0.18 0.39 -0.20 0.00
0.00 0.00 -0.19 0.40 -0.21 0.00 0.00 0.00 0.00 -0.19 0.40 -0.21 0.00
0.00 0.00 -0.19 0.41 -0.21 0.00 0.00 0.00 0.00 -0.19 0.41 -0.21 0.00
0.00 0.00 -0.20 0.42 -0.22 0.00 0.00 0.00 0.00 -0.20 0.42 -0.22 0.00
0.00 0.00 -0.20 0.43 -0.22 0.00 0.00 0.00 0.00 -0.20 0.43 -0.22 0.00
0.00 0.00 -0.21 0.43 -0.23 0.00 0.00 0.00 0.00 -0.21 0.43 -0.23 0.00
0.00 0.00 -0.21 0.44 -0.23 0.00 0.00 0.00 0.00 -0.21 0.44 -0.23 0.00
0.00 0.00 -0.21 0.45 -0.24 0.00 0.00 0.00 0.00 -0.21 0.45 -0.24 0.00
0.00 0.00 -0.22 0.46 -0.24 0.00 0.00 0.00 0.00 -0.22 0.46 -0.24 0.00
0.00 0.00 -0.22 0.47 -0.25 0.00 0.00 0.00 0.00 -0.22 0.47 -0.25 0.00
0.00 0.00 -0.23 0.48 -0.25 0.00 0.00 0.00 0.00 -0.23 0.48 -0.25 0.00
0.00 0.00 -0.23 0.48 -0.25 0.00 0.00 0.00 0.00 -0.23 0.48 -0.25 0.00
0.00 0.00 -0.23 0.49 -0.26 0.00 0.00 0.00 0.00 -0.23 0.49 -0.26 0.00
0.00 0.00 -0.24 0.50 -0.26 0.00 0.00 0.00 0.00 -0.24 0.50 -0.26 0.00
0.00 0.00 -0.24 0.50 -0.26 0.00 0.00 0.00 0.00 -0.24 0.50 -0.26 0.00
0.00 0.00 -0.24 0.51 -0.27 0.00 0.00 0.00 0.00 -0.24 0.51 -0.27 0.00
0.00 0.00 -0.24 0.52 -0.27 0.00 0.00 0.00 0.00 -0.24 0.52 -0.27 0.00
0.00 0.00 -0.25 0.52 -0.27 0.00 0.00 0.00 0.00 -0.25 0.52 -0.27 0.00
0.00 0.00 -0.25 0.53 -0.28 0.00 0.00 0.00 0.00 -0.25 0.53 -0.28 0.00
0.00 0.00 -0.25 0.53 -0.28 0.00 0.00 0.00 0.00 -0.25 0.53 -0.28 0.00
